id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
18561468,26514080,Melanie,Lichtenberg,Neu Lichtenberg,52.502285,13.493123,Private room,17.000000,2,21,1,89
18800457,130874183,Anna,Neukölln,Britz,52.451458,13.440146,Private room,17.000000,5,1,1,0
19606566,3146688,Anna,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.479168,13.322566,Private room,17.000000,2,2,1,0
19692104,138473042,Jahedullah,Pankow,Prenzlauer Berg Süd,52.534168,13.432042,Shared room,17.000000,1,16,1,349
19708014,101125050,Hanna,Mitte,Parkviertel,52.553848,13.346581,Private room,17.000000,3,5,1,0
19875974,140633664,Hannes,Neukölln,Schillerpromenade,52.469025,13.427287,Entire home/apt,17.000000,3,3,1,0
19955284,15747218,Bilgehan,Mitte,Wedding Zentrum,52.551472,13.361591,Private room,17.000000,3,26,1,5
20290881,20595247,Elisa,Mitte,Wedding Zentrum,52.548317,13.368045,Private room,17.000000,3,3,1,0
20390919,41352153,Agnieszka,Mitte,Osloer Straße,52.562107,13.382789,Private room,17.000000,8,5,1,0
20745603,35622952,Stefan,Tempelhof - Schöneberg,Friedenau,52.470043,13.326032,Private room,17.000000,2,5,1,0
21485554,133133332,Maya,Mitte,Wedding Zentrum,52.550224,13.359241,Private room,17.000000,2,14,1,0
21757555,158514558,Ann,Charlottenburg-Wilm.,Wiesbadener Straße,52.471638,13.317736,Private room,17.000000,1,1,1,0
21957255,109995917,Inn-Berlin,Mitte,Osloer Straße,52.560749,13.386963,Shared room,17.000000,2,12,14,330
22046013,106058474,Jana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490196,13.394962,Private room,17.000000,4,2,1,0
22584215,40581363,Joel,Neukölln,Rixdorf,52.478119,13.448448,Private room,17.000000,29,4,1,0
22614226,147084189,Ramón,Tempelhof - Schöneberg,Tempelhof,52.458958,13.386652,Private room,17.000000,3,2,1,0
23039667,170973104,Andreas,Neukölln,Neuköllner Mitte/Zentrum,52.468323,13.432441,Private room,17.000000,3,6,1,0
23077119,39908321,Awa,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.515274,13.434592,Private room,17.000000,2,0,1,0
23263156,53194897,Keivon,Neukölln,Rixdorf,52.473370,13.442383,Private room,17.000000,3,7,1,0
23723578,55448723,Manon,Charlottenburg-Wilm.,Westend,52.509846,13.278187,Shared room,17.000000,14,0,1,0
23863319,70962490,Živa,Mitte,Wedding Zentrum,52.552002,13.376575,Private room,17.000000,4,8,1,0
23992001,39265419,Leo,Treptow - Köpenick,Baumschulenweg,52.467457,13.490282,Private room,17.000000,10,0,1,0
24897533,28928713,Tanja,Neukölln,Rixdorf,52.475731,13.441058,Private room,17.000000,7,1,1,83
27049836,36208169,Tom,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498989,13.427261,Private room,17.000000,3,4,1,0
28782519,50712616,Lorenzo,Mitte,Wedding Zentrum,52.552879,13.373178,Shared room,17.000000,1,3,1,57
28952634,49178649,Danielle,Pankow,Prenzlauer Berg Südwest,52.539330,13.409353,Private room,17.000000,4,0,1,1
29459117,221900112,Celestina,Tempelhof - Schöneberg,Tempelhof,52.457336,13.384335,Private room,17.000000,1,1,1,6
1129012,915430,Andreas,Reinickendorf,Ost 1,52.561470,13.372684,Entire home/apt,18.000000,2,186,2,73
2157582,10719036,Nana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486053,13.377221,Private room,18.000000,7,0,1,0
6290556,3503134,Eli,Lichtenberg,Neu Lichtenberg,52.503284,13.480672,Private room,18.000000,2,6,1,0
6802037,4863332,Amira,Mitte,Moabit West,52.532120,13.342025,Private room,18.000000,7,1,1,0
7213609,37766152,Jeannie,Spandau,Gatow / Kladow,52.463917,13.154025,Private room,18.000000,1,87,1,234
7263129,38025703,Ruslan,Tempelhof - Schöneberg,Tempelhof,52.469334,13.384206,Private room,18.000000,1,2,1,0
7608409,24479176,Klara,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.496494,13.415773,Private room,18.000000,4,1,1,0
7657741,40192463,Christopher Sejer,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.503983,13.417983,Private room,18.000000,25,0,1,0
7684209,40356727,Xandra,Mitte,Osloer Straße,52.551952,13.388724,Entire home/apt,18.000000,1,0,1,0
8039953,42458349,Lea,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508209,13.455002,Private room,18.000000,1,3,2,0
8163475,43085425,Meike,Neukölln,Neuköllner Mitte/Zentrum,52.481895,13.430696,Private room,18.000000,4,3,1,252
8475065,8177571,Francesca,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.499336,13.439887,Private room,18.000000,13,0,1,0
8567132,45086811,Jigyasa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487049,13.376498,Private room,18.000000,20,0,1,0
9590090,49636918,Danukie,Neukölln,Köllnische Heide,52.474506,13.462950,Private room,18.000000,1,1,1,0
9606416,999330,Josefine,Tempelhof - Schöneberg,Tempelhof,52.464466,13.374678,Private room,18.000000,1,4,4,0
9706730,13478209,Stephanie,Mitte,Parkviertel,52.548325,13.351910,Private room,18.000000,1,9,2,0
9987404,43047137,Jorge,Pankow,Helmholtzplatz,52.541637,13.415815,Private room,18.000000,1,0,1,0
10239051,13180816,Maria,Lichtenberg,Neu Lichtenberg,52.509804,13.500636,Private room,18.000000,2,67,1,198
10383055,53448879,Daniela,Lichtenberg,Neu Lichtenberg,52.510536,13.500436,Private room,18.000000,10,0,1,0
10786963,39127001,Eva,Mitte,Wedding Zentrum,52.552834,13.361939,Shared room,18.000000,2,6,1,0
11137977,57881829,Irina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513489,13.438998,Private room,18.000000,4,1,1,0
11235797,13729233,Martin,Mitte,Osloer Straße,52.556362,13.387321,Private room,18.000000,2,3,2,7
11467761,47908165,Linnea,Mitte,Osloer Straße,52.561039,13.382506,Private room,18.000000,2,5,1,0
11581203,3614643,Simon,Mitte,Parkviertel,52.549004,13.347372,Private room,18.000000,1,3,1,0
11589376,21392743,Jan,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.498161,13.418389,Private room,18.000000,1,1,1,0
11982563,40656470,Ania,Neukölln,Reuterstraße,52.493298,13.428232,Private room,18.000000,5,2,1,0
12343595,14107272,Bob,Neukölln,Reuterstraße,52.485912,13.435756,Private room,18.000000,8,0,1,0
12363377,23818663,Lisa,Neukölln,Schillerpromenade,52.469257,13.424820,Private room,18.000000,2,4,1,0
12576961,18461857,Viktoria,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.495296,13.443953,Private room,18.000000,6,1,1,0
13595798,20600329,Martin,Neukölln,Reuterstraße,52.485794,13.438179,Private room,18.000000,7,1,2,0
13799199,81134668,Fee,Neukölln,Neuköllner Mitte/Zentrum,52.464760,13.443610,Private room,18.000000,7,0,1,0
14173141,85804457,Katha,Neukölln,Schillerpromenade,52.474010,13.423119,Private room,18.000000,5,2,1,0
14228233,53323749,Anaïs,Mitte,Osloer Straße,52.553196,13.387497,Private room,18.000000,5,0,1,0
14960879,94193668,Michelle,Charlottenburg-Wilm.,Düsseldorfer Straße,52.489342,13.306910,Private room,18.000000,13,0,1,0
15389486,91282875,Moritz,Charlottenburg-Wilm.,Westend,52.518429,13.281601,Private room,18.000000,1,6,1,23
16322558,27819916,Fak,Tempelhof - Schöneberg,Tempelhof,52.474655,13.371909,Private room,18.000000,1,12,1,0
16467755,108055284,Pauline,Neukölln,Britz,52.453659,13.452035,Private room,18.000000,2,4,1,0
16649277,8795631,Davide,Pankow,Prenzlauer Berg Ost,52.538731,13.444197,Private room,18.000000,1,0,1,0
16851055,111567005,Katsuya,Neukölln,Rixdorf,52.485432,13.448496,Private room,18.000000,1,8,1,0
16980587,106832609,Julia,Treptow - Köpenick,Oberschöneweide,52.463631,13.519330,Shared room,18.000000,1,0,2,0
17382567,76494196,Olivia,Mitte,Moabit West,52.525246,13.333396,Private room,18.000000,4,2,1,0
17413763,110284433,Dorothee,Marzahn - Hellersdorf,Biesdorf,52.509109,13.554481,Private room,18.000000,1,40,1,0
17667750,50238535,Aníl,Treptow - Köpenick,Alt  Treptow,52.489613,13.455774,Private room,18.000000,7,0,1,0
17690902,120511953,Mathilde,Neukölln,Rixdorf,52.478485,13.449158,Private room,18.000000,5,5,1,0
17708463,87780272,Lisa,Mitte,Moabit West,52.527111,13.334409,Private room,18.000000,3,4,1,0
17842372,45128343,Felix,Pankow,Weißensee,52.555382,13.430296,Private room,18.000000,2,6,2,0
17937468,44309225,Julianne,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513630,13.466306,Private room,18.000000,4,0,1,0
19012523,20600329,Martin,Neukölln,Reuterstraße,52.484356,13.436497,Private room,18.000000,1,0,2,0
19924729,68250812,Paloma,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.511948,13.437551,Private room,18.000000,3,1,1,0
20013176,107010832,Hanna,Treptow - Köpenick,Niederschöneweide,52.452667,13.517352,Private room,18.000000,3,2,1,0
20044854,8505282,Nika,Tempelhof - Schöneberg,Mariendorf,52.448837,13.379719,Private room,18.000000,2,1,1,0
20062316,142575003,Marlene,Mitte,Alexanderplatz,52.529049,13.396246,Private room,18.000000,4,0,1,0
20063249,142582404,Alexander,Tempelhof - Schöneberg,Mariendorf,52.447556,13.385028,Private room,18.000000,7,0,1,0
20135199,143133779,Viktoria,Pankow,Prenzlauer Berg Ost,52.529358,13.449636,Private room,18.000000,3,3,1,0
20218535,144040468,Withold,Neukölln,Rixdorf,52.479076,13.447562,Shared room,18.000000,1,0,2,296
20436322,89191950,Ali,Tempelhof - Schöneberg,Tempelhof,52.460430,13.386055,Private room,18.000000,3,1,2,0
20484979,142090954,Qiaohui,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.514153,13.318117,Shared room,18.000000,2,2,1,0
20491899,76766931,Saskia,Tempelhof - Schöneberg,Mariendorf,52.450348,13.380013,Private room,18.000000,1,28,1,0
20599491,79844130,Zora,Mitte,Parkviertel,52.556854,13.348690,Private room,18.000000,1,1,4,0
20722656,50568954,Nardos,Lichtenberg,Friedrichsfelde Nord,52.511173,13.501851,Private room,18.000000,3,8,1,14
20753144,124562367,Anna,Tempelhof - Schöneberg,Friedenau,52.468090,13.339919,Private room,18.000000,2,6,1,0
20777657,10444830,Nadia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506557,13.469707,Private room,18.000000,4,5,2,0
20845841,145598606,Clarissa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491997,13.390320,Private room,18.000000,6,1,1,0
21016546,109843166,Paolina,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.478790,13.320735,Private room,18.000000,4,0,1,0
21116920,92272144,Jennifer,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.515339,13.471732,Shared room,18.000000,1,18,2,54
21142715,47469652,Tina,Neukölln,Neuköllner Mitte/Zentrum,52.471443,13.438811,Private room,18.000000,2,1,2,0
21144335,102643196,Carolin,Pankow,Prenzlauer Berg Nordwest,52.553406,13.401160,Private room,18.000000,2,3,1,0
21528592,143868178,Felix,Mitte,Osloer Straße,52.560535,13.382527,Private room,18.000000,3,0,1,0
21674336,61485022,Patric,Spandau,Falkenhagener Feld,52.548084,13.187759,Private room,18.000000,4,20,1,78
21805209,13002307,Sarathy,Steglitz - Zehlendorf,Lankwitz,52.428204,13.335109,Private room,18.000000,3,18,2,307
21959121,50737554,Paul,Mitte,Moabit West,52.530731,13.339784,Private room,18.000000,10,1,1,0
22085227,6614467,Laurene,Mitte,Moabit West,52.526863,13.332740,Private room,18.000000,7,1,1,0
22091594,4931186,Anne,Neukölln,Neuköllner Mitte/Zentrum,52.466625,13.437408,Private room,18.000000,3,9,2,0
22148402,45162373,Anastasia,Treptow - Köpenick,Oberschöneweide,52.467892,13.512040,Private room,18.000000,7,8,1,310
22355694,163465168,Johan,Tempelhof - Schöneberg,Tempelhof,52.472878,13.378840,Private room,18.000000,1,7,1,0
22605198,2404600,Jürgen,Neukölln,Reuterstraße,52.488209,13.430869,Private room,18.000000,7,1,2,0
22924359,16701479,Alex,Neukölln,Schillerpromenade,52.477562,13.419662,Private room,18.000000,3,4,1,0
23000142,87237286,Till,Charlottenburg-Wilm.,Westend,52.517532,13.279880,Private room,18.000000,3,1,2,0
23053189,34990078,Asha,Mitte,Moabit West,52.533455,13.336069,Private room,18.000000,4,1,2,0
23105909,28242404,Tamás,Mitte,Parkviertel,52.546665,13.345003,Private room,18.000000,5,2,1,0
23125730,62752126,Maissa,Neukölln,Schillerpromenade,52.477463,13.419211,Private room,18.000000,2,1,1,0
23341396,88512580,Akim,Pankow,Prenzlauer Berg Ost,52.533848,13.444263,Private room,18.000000,3,19,4,7
23351551,69177414,Sophia,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.506023,13.396955,Private room,18.000000,20,1,1,0
23497004,49917407,Ville,Pankow,Prenzlauer Berg Süd,52.537003,13.424474,Private room,18.000000,1,2,1,0
23611670,175110230,Lili,Pankow,Prenzlauer Berg Nord,52.547031,13.427277,Private room,18.000000,3,4,1,0
23820977,85805636,Julia,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.493511,13.328564,Private room,18.000000,14,0,4,4
23872461,85805636,Julia,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.492668,13.328081,Private room,18.000000,5,4,4,247
25065823,14693512,Barbara,Mitte,Parkviertel,52.550865,13.340160,Private room,18.000000,2,2,2,0
25494288,3162574,Max,Tempelhof - Schöneberg,Tempelhof,52.464954,13.400530,Private room,18.000000,3,1,2,0
25497819,192429531,Trina,Charlottenburg-Wilm.,Heerstrasse,52.504433,13.263303,Shared room,18.000000,1,2,1,220
26629531,184079643,Axel,Mitte,Parkviertel,52.556648,13.345404,Private room,18.000000,7,1,1,0
27384414,206367813,Henry,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488934,13.390269,Shared room,18.000000,30,0,2,307
29158626,101966581,Philippe,Mitte,Wedding Zentrum,52.554150,13.374743,Private room,18.000000,5,0,1,0
29752648,4788353,Vera,Pankow,Helmholtzplatz,52.542244,13.416250,Shared room,18.000000,1,0,1,3
246007,1290112,Wolfhard,Reinickendorf,West 2,52.582027,13.230722,Entire home/apt,19.000000,30,6,2,129
1733763,9133713,Doreen,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499516,13.467235,Private room,19.000000,2,153,1,311
2524670,12926538,Esi,Neukölln,Neuköllner Mitte/Zentrum,52.481468,13.427696,Private room,19.000000,3,4,1,101
3786223,14331402,Florian,Neukölln,Schillerpromenade,52.474758,13.427054,Private room,19.000000,3,4,1,0
5501902,13294160,Max,Mitte,Moabit West,52.525551,13.339799,Private room,19.000000,2,2,1,0
5670426,21003987,Mai,Pankow,Prenzlauer Berg Südwest,52.530079,13.410538,Private room,19.000000,7,1,1,0
6097880,8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.517193,13.424150,Shared room,19.000000,1,46,43,213
6704144,13498367,Veit,Pankow,Prenzlauer Berg Ost,52.534847,13.444050,Private room,19.000000,1000,3,1,365
6835800,35420973,Nicolás,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500923,13.419873,Private room,19.000000,7,2,1,0
6840368,35845435,Lukas,Charlottenburg-Wilm.,Kantstraße,52.508472,13.304807,Private room,19.000000,2,5,1,0
7234128,11847581,Demitry,Pankow,Prenzlauer Berg Nordwest,52.552654,13.406257,Private room,19.000000,2,1,1,0
7435447,30708535,Carolin,Neukölln,Rixdorf,52.480503,13.447954,Private room,19.000000,1,2,1,0
7723052,40579851,Margit,Mitte,Moabit West,52.531223,13.330322,Private room,19.000000,1,7,1,4
7738295,40672444,Tobias,Pankow,Prenzlauer Berg Südwest,52.540371,13.412414,Private room,19.000000,5,1,1,0
7741280,40689046,Paul,Treptow - Köpenick,Alt  Treptow,52.491966,13.456350,Private room,19.000000,73,3,1,0
8788519,45822466,Alexander,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.492161,13.437625,Private room,19.000000,1,1,1,0
9126823,47544802,Adrian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509171,13.464928,Private room,19.000000,1,2,1,0
9649008,49886038,Giul,Lichtenberg,Friedrichsfelde Nord,52.512264,13.504711,Private room,19.000000,1,0,1,0
9666574,49954029,Alina,Treptow - Köpenick,Baumschulenweg,52.462177,13.481177,Private room,19.000000,7,1,1,0
9918792,49982491,Christian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487282,13.394641,Private room,19.000000,2,2,1,0
10326110,15116552,Eric Nicolas,Pankow,Helmholtzplatz,52.546593,13.415048,Private room,19.000000,3,1,2,0
10533713,22651496,Bilyana,Neukölln,Rixdorf,52.480873,13.437599,Private room,19.000000,1,0,2,0
10801415,54011227,Nicola,Mitte,Parkviertel,52.550198,13.348283,Private room,19.000000,3,1,2,0
11656265,31723806,Daniel,Neukölln,Köllnische Heide,52.470894,13.453546,Private room,19.000000,20,0,1,0
13173244,45354783,Magdalena,Mitte,Wedding Zentrum,52.554802,13.374898,Private room,19.000000,10,2,1,0
13461837,76945744,Philipp,Mitte,Tiergarten Süd,52.499687,13.368059,Private room,19.000000,6,1,1,0
13612410,78794652,Sonja,Mitte,Wedding Zentrum,52.553532,13.378383,Private room,19.000000,3,6,1,0
13736728,65844660,Giulia,Tempelhof - Schöneberg,Tempelhof,52.464474,13.386877,Private room,19.000000,2,1,2,0
14042636,15681033,Robert,Treptow - Köpenick,Baumschulenweg,52.465477,13.488524,Private room,19.000000,14,0,1,0
15135834,8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.517532,13.424341,Shared room,19.000000,1,49,43,93
16111424,1439762,Martin,Mitte,Wedding Zentrum,52.556068,13.363605,Private room,19.000000,3,1,1,311
16378479,107278806,Alexander,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.518955,13.300645,Private room,19.000000,1,4,1,0
16462717,8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.517864,13.424798,Shared room,19.000000,1,44,43,84
16683933,110436298,Juliano,Tempelhof - Schöneberg,Tempelhof,52.456211,13.364224,Private room,19.000000,7,1,1,0
16937165,94854689,Ibrahem,Charlottenburg-Wilm.,Westend,52.507946,13.273334,Private room,19.000000,6,0,1,0
17129570,107393182,Markus,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.497051,13.420494,Private room,19.000000,4,6,3,0
17467300,92027919,Kerstin,Mitte,Wedding Zentrum,52.542042,13.360177,Private room,19.000000,5,0,1,0
18996038,28596736,Angela,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516075,13.464114,Private room,19.000000,5,7,1,0
19151663,37902539,Christina,Lichtenberg,Fennpfuhl,52.524300,13.480382,Private room,19.000000,2,5,1,0
19596782,16081671,Ira,Lichtenberg,Alt-Lichtenberg,52.520462,13.478748,Private room,19.000000,28,10,1,131
19773486,15580872,August,Pankow,Prenzlauer Berg Nord,52.551586,13.429366,Private room,19.000000,4,0,1,0
19871453,127723336,Jörg,Reinickendorf,Nord 1,52.633404,13.270379,Private room,19.000000,1,30,1,37
20063788,26795471,Niko,Mitte,Parkviertel,52.557213,13.343022,Private room,19.000000,6,5,1,0
20537778,137046287,Josua,Lichtenberg,Friedrichsfelde Nord,52.513226,13.510411,Private room,19.000000,2,2,1,0
21102840,41379158,Andrea,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.480438,13.327028,Private room,19.000000,2,1,1,0
21508376,62217423,Regitze,Pankow,Pankow Süd,52.554760,13.418355,Private room,19.000000,5,3,1,0
22396243,163140697,Elena,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.505047,13.396160,Private room,19.000000,5,1,1,0
22622864,85051772,Luisa,Mitte,Wedding Zentrum,52.550968,13.362009,Private room,19.000000,7,1,1,0
22713456,14435021,Fabian,Mitte,Brunnenstr. Süd,52.536976,13.376681,Private room,19.000000,19,0,1,0
22957217,32784283,Ioannis,Lichtenberg,Friedrichsfelde Nord,52.513790,13.510688,Private room,19.000000,1,2,2,29
23154266,3823639,Sara,Treptow - Köpenick,Baumschulenweg,52.468468,13.491680,Private room,19.000000,4,7,2,0
23174096,42813937,Josephine,Mitte,Wedding Zentrum,52.540112,13.355508,Private room,19.000000,2,23,2,2
23274033,105250745,Lara,Mitte,Moabit West,52.529984,13.336758,Private room,19.000000,1,2,1,4
23429407,53843555,Volker,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510738,13.455777,Entire home/apt,19.000000,1,1,1,0
23509544,175590325,Reiner,Marzahn - Hellersdorf,Biesdorf,52.496078,13.554366,Private room,19.000000,1,38,2,61
24541365,32784283,Ioannis,Lichtenberg,Friedrichsfelde Nord,52.512894,13.509084,Private room,19.000000,1,1,2,29
24563895,575197,André,Mitte,Alexanderplatz,52.526985,13.411461,Shared room,19.000000,2,2,3,0
24910782,186568707,Sigrid,Tempelhof - Schöneberg,Lichtenrade,52.378223,13.405350,Private room,19.000000,2,6,2,1
25421301,94625332,Andrea,Neukölln,Rixdorf,52.480644,13.439136,Private room,19.000000,4,1,1,0
25656991,17408762,Geraldine Anouk Josephine,Tempelhof - Schöneberg,Schöneberg-Nord,52.495975,13.361886,Private room,19.000000,6,1,1,40
26801350,200629620,Adrienne,Mitte,Osloer Straße,52.565720,13.383413,Private room,19.000000,2,12,2,35
26839915,25507118,Lea,Mitte,Parkviertel,52.552780,13.337439,Private room,19.000000,7,1,1,4
27158594,204463213,Guus,Mitte,Alexanderplatz,52.509960,13.425456,Private room,19.000000,6,2,1,129
27650126,87517740,Lukas,Neukölln,Neuköllner Mitte/Zentrum,52.466217,13.440381,Private room,19.000000,2,5,1,0
27860917,210439210,Peter,Steglitz - Zehlendorf,Ostpreußendamm,52.412739,13.342865,Private room,19.000000,1,6,1,112
27865467,25100816,Laura,Mitte,Osloer Straße,52.559471,13.388633,Private room,19.000000,2,10,1,115
